Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-66570,2024-12-04,2024-12-06,First Class,CUST-7445,Home Office,United States,Houston,Arizona,West,Technology,Phones,Product C,607.19,4,0.17,87.19
CA-47892,2024-12-05,2024-12-07,Standard Class,CUST-3159,Home Office,United States,Chicago,New York,South,Technology,Tables,Product B,332.33,2,0.15,-49.08
CA-11015,2024-12-06,2024-12-08,Same Day,CUST-6132,Consumer,United States,Phoenix,Arizona,Central,Furniture,Phones,Product A,983.76,3,0.47,159.8
CA-71813,2024-12-07,2024-12-09,Second Class,CUST-3547,Corporate,United States,Chicago,New York,South,Furniture,Binders,Product C,670.68,3,0.12,-70.78
CA-37712,2024-12-08,2024-12-10,Standard Class,CUST-3979,Consumer,United States,Phoenix,Arizona,Central,Furniture,Binders,Product A,53.41,9,0.32,51.28
CA-18415,2024-12-09,2024-12-11,Same Day,CUST-3649,Consumer,United States,Los Angeles,New York,West,Technology,Binders,Product A,333.36,4,0.14,184.01
CA-72292,2024-12-10,2024-12-12,Standard Class,CUST-9505,Corporate,United States,Chicago,Texas,West,Furniture,Storage,Product C,627.08,1,0.25,-91.99
CA-33833,2024-12-11,2024-12-13,Second Class,CUST-4083,Home Office,United States,Phoenix,Texas,West,Office Supplies,Tables,Product D,65.77,1,0.39,127.99
CA-14158,2024-12-12,2024-12-14,Same Day,CUST-2037,Consumer,United States,Chicago,Illinois,East,Office Supplies,Tables,Product D,33.65,7,0.44,33.81
CA-72680,2024-12-13,2024-12-15,Standard Class,CUST-4489,Home Office,United States,Chicago,New York,East,Technology,Storage,Product A,455.52,7,0.42,-96.47
CA-30309,2024-12-14,2024-12-16,Second Class,CUST-8604,Home Office,United States,Phoenix,California,East,Furniture,Chairs,Product D,339.36,2,0.29,-23.85
CA-16970,2024-12-15,2024-12-17,First Class,CUST-8544,Corporate,United States,Phoenix,Illinois,South,Office Supplies,Binders,Product B,443.92,9,0.12,276.38
CA-82474,2024-12-16,2024-12-18,Second Class,CUST-3634,Corporate,United States,New York,Texas,West,Technology,Binders,Product C,270.07,9,0.33,108.46
CA-96704,2024-12-17,2024-12-19,First Class,CUST-4983,Home Office,United States,Chicago,New York,West,Furniture,Chairs,Product A,173.07,5,0.35,298.89
CA-56540,2024-12-18,2024-12-20,Standard Class,CUST-2778,Consumer,United States,Houston,Arizona,South,Office Supplies,Phones,Product B,692.25,3,0.01,109.93
CA-30384,2024-12-19,2024-12-21,Same Day,CUST-8902,Home Office,United States,Chicago,California,East,Furniture,Phones,Product D,519.43,3,0.22,117.57
CA-28017,2024-12-20,2024-12-22,Same Day,CUST-6110,Consumer,United States,Chicago,Texas,South,Technology,Tables,Product B,208.15,3,0.42,56.74
CA-85880,2024-12-21,2024-12-23,Standard Class,CUST-6189,Consumer,United States,Phoenix,Illinois,East,Furniture,Storage,Product D,326.39,6,0.24,24.02
CA-18702,2024-12-22,2024-12-24,Same Day,CUST-8378,Corporate,United States,Chicago,New York,West,Technology,Tables,Product A,595.89,4,0.16,0.62
CA-10384,2024-12-23,2024-12-25,Same Day,CUST-2124,Consumer,United States,Chicago,California,Central,Furniture,Phones,Product B,81.51,8,0.44,37.37
CA-10404,2024-12-24,2024-12-26,First Class,CUST-1697,Consumer,United States,Houston,New York,East,Office Supplies,Chairs,Product C,155.98,5,0.08,83.94
CA-50943,2024-12-25,2024-12-27,Standard Class,CUST-3179,Home Office,United States,Phoenix,Arizona,West,Technology,Tables,Product A,82.51,1,0.1,-23.2
CA-57926,2024-12-26,2024-12-28,Second Class,CUST-6251,Corporate,United States,Chicago,Illinois,West,Technology,Binders,Product B,814.19,9,0.34,-10.05
CA-39189,2024-12-27,2024-12-29,First Class,CUST-2929,Consumer,United States,Los Angeles,New York,Central,Technology,Binders,Product B,754.89,1,0.18,8.62
CA-22763,2024-12-28,2024-12-30,Standard Class,CUST-2013,Consumer,United States,New York,Texas,West,Furniture,Chairs,Product D,755.78,6,0.36,79.7
CA-28384,2024-12-29,2024-12-31,First Class,CUST-1226,Corporate,United States,Houston,Illinois,West,Furniture,Phones,Product A,719.16,1,0.08,161.13
CA-70100,2024-12-30,2025-01-01,Second Class,CUST-8321,Home Office,United States,Chicago,Texas,East,Office Supplies,Binders,Product A,672.69,3,0.13,242.46
CA-19860,2024-12-31,2025-01-02,Second Class,CUST-2828,Corporate,United States,Los Angeles,New York,East,Technology,Binders,Product A,482.22,5,0.08,14.85
CA-90642,2025-01-01,2025-01-03,Standard Class,CUST-8909,Corporate,United States,Chicago,Illinois,Central,Technology,Storage,Product A,645.86,7,0.48,-26.51
CA-60612,2025-01-02,2025-01-04,Second Class,CUST-6588,Consumer,United States,Chicago,Texas,Central,Furniture,Tables,Product D,47.98,8,0.2,51.54
CA-33574,2025-01-03,2025-01-05,First Class,CUST-3023,Consumer,United States,Phoenix,Arizona,West,Furniture,Phones,Product C,625.25,9,0.17,257.75
CA-33524,2025-01-04,2025-01-06,Second Class,CUST-5966,Home Office,United States,Phoenix,Arizona,East,Office Supplies,Tables,Product A,780.1,6,0.01,-96.06
CA-79172,2025-01-05,2025-01-07,First Class,CUST-6891,Consumer,United States,Phoenix,New York,Central,Office Supplies,Phones,Product D,505.35,9,0.08,171.15
CA-20916,2025-01-06,2025-01-08,First Class,CUST-2080,Consumer,United States,Los Angeles,Illinois,Central,Furniture,Binders,Product C,363.94,8,0.21,90.86
CA-14809,2025-01-07,2025-01-09,Second Class,CUST-6036,Corporate,United States,Chicago,California,South,Technology,Storage,Product C,284.65,9,0.03,-35.58
CA-42201,2025-01-08,2025-01-10,Standard Class,CUST-3563,Consumer,United States,New York,Illinois,Central,Office Supplies,Tables,Product D,646.37,4,0.26,28.41
CA-63330,2025-01-09,2025-01-11,Same Day,CUST-4292,Home Office,United States,Houston,Arizona,West,Furniture,Binders,Product A,695.87,9,0.23,-10.02
CA-23456,2025-01-10,2025-01-12,Second Class,CUST-4586,Corporate,United States,Phoenix,Texas,East,Furniture,Phones,Product C,872.26,7,0.38,251.13
CA-66397,2025-01-11,2025-01-13,First Class,CUST-5431,Home Office,United States,Phoenix,California,Central,Technology,Tables,Product A,348.91,5,0.33,92.75
CA-48765,2025-01-12,2025-01-14,First Class,CUST-7841,Corporate,United States,Chicago,New York,South,Furniture,Tables,Product A,772.07,5,0.22,125.24
CA-44816,2025-01-13,2025-01-15,Second Class,CUST-7643,Consumer,United States,Chicago,California,East,Furniture,Binders,Product B,565.74,1,0.11,137.48
CA-55106,2025-01-14,2025-01-16,Standard Class,CUST-4959,Corporate,United States,Los Angeles,New York,Central,Office Supplies,Tables,Product A,884.01,2,0.36,155.85
CA-63932,2025-01-15,2025-01-17,Standard Class,CUST-1161,Corporate,United States,Los Angeles,California,South,Furniture,Storage,Product B,532.53,3,0.35,98.22
CA-27100,2025-01-16,2025-01-18,First Class,CUST-1593,Consumer,United States,Phoenix,New York,Central,Furniture,Storage,Product C,522.45,8,0.08,-92.85
CA-67091,2025-01-17,2025-01-19,First Class,CUST-4390,Consumer,United States,Chicago,New York,East,Office Supplies,Binders,Product D,582.1,6,0.46,33.89
CA-31949,2025-01-18,2025-01-20,Standard Class,CUST-6997,Home Office,United States,New York,California,East,Technology,Phones,Product B,751.82,5,0.03,-26.45
CA-80080,2025-01-19,2025-01-21,Same Day,CUST-7354,Home Office,United States,Houston,California,East,Technology,Binders,Product D,965.04,1,0.03,172.06
CA-47744,2025-01-20,2025-01-22,Second Class,CUST-1663,Consumer,United States,Chicago,New York,West,Office Supplies,Storage,Product C,82.83,9,0.09,-77.32
CA-55543,2025-01-21,2025-01-23,First Class,CUST-1541,Consumer,United States,Chicago,Arizona,Central,Office Supplies,Chairs,Product A,62.9,3,0.45,125.52
CA-46187,2025-01-22,2025-01-24,First Class,CUST-6433,Consumer,United States,Los Angeles,California,West,Technology,Chairs,Product C,938.17,3,0.26,-15.75
CA-17239,2025-01-23,2025-01-25,Standard Class,CUST-6093,Corporate,United States,Houston,Illinois,East,Technology,Tables,Product D,534.58,2,0.39,279.54
CA-24489,2025-01-24,2025-01-26,Second Class,CUST-1867,Corporate,United States,Phoenix,Texas,South,Technology,Tables,Product C,618.75,4,0.11,34.22
CA-68017,2025-01-25,2025-01-27,Standard Class,CUST-9623,Corporate,United States,Chicago,New York,Central,Technology,Chairs,Product A,487.6,2,0.25,30.09
CA-71877,2025-01-26,2025-01-28,Second Class,CUST-6469,Consumer,United States,Phoenix,New York,West,Technology,Storage,Product C,102.72,9,0.18,269.35
CA-53125,2025-01-27,2025-01-29,Second Class,CUST-7256,Home Office,United States,Chicago,Texas,Central,Office Supplies,Tables,Product A,770.41,7,0.41,66.94
CA-59922,2025-01-28,2025-01-30,Second Class,CUST-2169,Consumer,United States,Phoenix,Arizona,South,Furniture,Binders,Product B,749.75,8,0.01,285.14
CA-42049,2025-01-29,2025-01-31,First Class,CUST-1830,Corporate,United States,Houston,Texas,West,Technology,Binders,Product D,318.59,3,0.12,-90.33
CA-47131,2025-01-30,2025-02-01,Same Day,CUST-2651,Corporate,United States,Los Angeles,California,East,Technology,Storage,Product A,313.18,6,0.08,22.54
CA-52944,2025-01-31,2025-02-02,Standard Class,CUST-2136,Consumer,United States,Houston,Texas,West,Furniture,Tables,Product A,839.46,6,0.43,166.48
CA-83963,2025-02-01,2025-02-03,Same Day,CUST-3810,Consumer,United States,New York,New York,Central,Furniture,Binders,Product C,81.63,1,0.23,256.34
CA-34285,2025-02-02,2025-02-04,Standard Class,CUST-9667,Corporate,United States,Los Angeles,Texas,Central,Furniture,Tables,Product B,882.29,6,0.2,2.56
CA-47626,2025-02-03,2025-02-05,Second Class,CUST-2019,Corporate,United States,Houston,Illinois,Central,Furniture,Tables,Product A,264.1,3,0.22,272.19
CA-52808,2025-02-04,2025-02-06,First Class,CUST-6237,Corporate,United States,New York,California,Central,Furniture,Binders,Product B,597.05,3,0.49,137.65
CA-98464,2025-02-05,2025-02-07,Same Day,CUST-2283,Consumer,United States,Chicago,Texas,East,Furniture,Chairs,Product B,936.63,3,0.43,220.4
CA-63871,2025-02-06,2025-02-08,First Class,CUST-1659,Corporate,United States,Chicago,New York,West,Office Supplies,Binders,Product C,681.34,8,0.35,58.88
CA-29198,2025-02-07,2025-02-09,Standard Class,CUST-3010,Corporate,United States,Phoenix,California,East,Furniture,Storage,Product A,420.29,5,0.15,-15.13
CA-29758,2025-02-08,2025-02-10,First Class,CUST-9590,Home Office,United States,Los Angeles,New York,East,Furniture,Phones,Product C,692.64,4,0.08,264.49
CA-25254,2025-02-09,2025-02-11,First Class,CUST-2733,Consumer,United States,Chicago,Arizona,East,Office Supplies,Binders,Product D,350.54,9,0.46,273.25
CA-54238,2025-02-10,2025-02-12,Same Day,CUST-3125,Home Office,United States,Los Angeles,Illinois,Central,Furniture,Tables,Product D,284.49,9,0.21,99.03
CA-11252,2025-02-11,2025-02-13,Second Class,CUST-3171,Home Office,United States,Chicago,Arizona,Central,Technology,Tables,Product A,996.72,1,0.14,-97.4
CA-49764,2025-02-12,2025-02-14,First Class,CUST-9266,Corporate,United States,Phoenix,Illinois,Central,Technology,Binders,Product B,753.28,2,0.24,-56.09
CA-87709,2025-02-13,2025-02-15,Second Class,CUST-4471,Consumer,United States,Houston,Texas,West,Furniture,Phones,Product A,648.27,8,0.46,129.21
CA-47441,2025-02-14,2025-02-16,Standard Class,CUST-6624,Corporate,United States,Phoenix,California,South,Office Supplies,Binders,Product A,361.74,5,0.19,-90.49
CA-63682,2025-02-15,2025-02-17,First Class,CUST-9691,Consumer,United States,New York,Texas,Central,Technology,Phones,Product D,58.67,7,0.28,58.76
CA-69494,2025-02-16,2025-02-18,Same Day,CUST-9329,Home Office,United States,Chicago,Illinois,West,Office Supplies,Phones,Product D,40.75,1,0.4,21.35
CA-91317,2025-02-17,2025-02-19,Standard Class,CUST-3097,Consumer,United States,New York,Illinois,Central,Technology,Storage,Product B,558.64,5,0.21,185.74
CA-75215,2025-02-18,2025-02-20,Standard Class,CUST-6068,Corporate,United States,New York,Illinois,Central,Furniture,Tables,Product B,764.41,3,0.12,-77.77
CA-88587,2025-02-19,2025-02-21,Same Day,CUST-7397,Corporate,United States,Los Angeles,New York,East,Office Supplies,Tables,Product A,542.01,2,0.5,95.49
CA-16949,2025-02-20,2025-02-22,First Class,CUST-3757,Corporate,United States,Chicago,California,East,Office Supplies,Phones,Product C,842.38,2,0.48,131.65
CA-65393,2025-02-21,2025-02-23,First Class,CUST-4920,Consumer,United States,New York,Texas,East,Office Supplies,Tables,Product A,43.09,9,0.42,146.92
CA-83553,2025-02-22,2025-02-24,Standard Class,CUST-9186,Home Office,United States,Houston,Texas,West,Technology,Chairs,Product B,373.08,4,0.34,62.06
CA-16941,2025-02-23,2025-02-25,First Class,CUST-2900,Home Office,United States,New York,Arizona,South,Technology,Phones,Product C,244.7,4,0.15,21.75
CA-35934,2025-02-24,2025-02-26,Second Class,CUST-3610,Consumer,United States,Houston,Illinois,South,Technology,Tables,Product D,452.8,7,0.46,173.0
CA-33386,2025-02-25,2025-02-27,Same Day,CUST-7900,Corporate,United States,Los Angeles,Illinois,West,Furniture,Chairs,Product B,81.65,2,0.14,239.03
CA-71886,2025-02-26,2025-02-28,Second Class,CUST-2449,Home Office,United States,New York,Illinois,Central,Technology,Storage,Product B,954.59,3,0.4,177.45
CA-85745,2025-02-27,2025-03-01,First Class,CUST-9738,Corporate,United States,Phoenix,Texas,West,Furniture,Tables,Product C,231.02,3,0.46,272.84
CA-93251,2025-02-28,2025-03-02,Standard Class,CUST-6017,Consumer,United States,Los Angeles,Arizona,Central,Office Supplies,Chairs,Product B,923.08,6,0.3,186.91
CA-63413,2025-03-01,2025-03-03,Same Day,CUST-8999,Corporate,United States,Houston,New York,West,Office Supplies,Binders,Product B,431.63,3,0.4,205.85
CA-66800,2025-03-02,2025-03-04,First Class,CUST-7052,Home Office,United States,Los Angeles,California,West,Furniture,Binders,Product B,985.67,5,0.4,-32.84
CA-52318,2025-03-03,2025-03-05,First Class,CUST-3096,Home Office,United States,New York,New York,West,Technology,Chairs,Product B,558.52,4,0.1,67.82
CA-80173,2025-03-04,2025-03-06,Standard Class,CUST-9895,Corporate,United States,Chicago,Texas,South,Furniture,Phones,Product B,931.52,3,0.33,94.02
CA-80390,2025-03-05,2025-03-07,Standard Class,CUST-7404,Consumer,United States,Chicago,Illinois,East,Office Supplies,Phones,Product B,15.3,8,0.05,2.52
CA-62329,2025-03-06,2025-03-08,Second Class,CUST-4331,Corporate,United States,Houston,California,West,Office Supplies,Tables,Product B,750.76,3,0.25,111.42
CA-53088,2025-03-07,2025-03-09,Same Day,CUST-8462,Consumer,United States,Houston,Texas,South,Furniture,Binders,Product B,904.02,6,0.08,16.32
CA-49811,2025-03-08,2025-03-10,Same Day,CUST-6105,Corporate,United States,Chicago,Texas,East,Technology,Phones,Product D,148.32,7,0.21,175.0
CA-65479,2025-03-09,2025-03-11,Standard Class,CUST-3978,Home Office,United States,Houston,Texas,East,Technology,Phones,Product B,105.16,7,0.42,88.12
CA-95392,2025-03-10,2025-03-12,Second Class,CUST-3839,Consumer,United States,Los Angeles,California,West,Furniture,Binders,Product D,430.33,2,0.49,83.52
CA-97369,2025-03-11,2025-03-13,Same Day,CUST-4384,Consumer,United States,Phoenix,California,Central,Furniture,Storage,Product D,934.34,3,0.16,293.46
CA-29963,2025-03-12,2025-03-14,Standard Class,CUST-1685,Consumer,United States,Phoenix,Arizona,Central,Technology,Phones,Product A,546.96,4,0.27,56.98
CA-65123,2025-03-13,2025-03-15,First Class,CUST-8531,Home Office,United States,Los Angeles,Arizona,Central,Office Supplies,Chairs,Product A,532.18,7,0.26,44.92
CA-83477,2025-03-14,2025-03-16,Same Day,CUST-5283,Corporate,United States,Phoenix,New York,West,Furniture,Tables,Product D,149.71,2,0.48,27.44
CA-24388,2025-03-15,2025-03-17,Second Class,CUST-8736,Home Office,United States,New York,California,Central,Technology,Phones,Product D,10.78,3,0.24,257.9
CA-15569,2025-03-16,2025-03-18,Second Class,CUST-8710,Consumer,United States,Los Angeles,California,South,Technology,Phones,Product B,812.04,7,0.35,98.69
CA-79836,2025-03-17,2025-03-19,Second Class,CUST-2619,Corporate,United States,Houston,California,South,Office Supplies,Storage,Product A,96.7,7,0.46,140.01
CA-46586,2025-03-18,2025-03-20,First Class,CUST-7868,Home Office,United States,Los Angeles,Arizona,South,Office Supplies,Chairs,Product C,637.51,3,0.19,-27.67
CA-22015,2025-03-19,2025-03-21,Same Day,CUST-2431,Consumer,United States,Chicago,Texas,South,Office Supplies,Tables,Product A,915.47,1,0.45,116.38
CA-55002,2025-03-20,2025-03-22,Same Day,CUST-5713,Consumer,United States,Houston,Illinois,East,Office Supplies,Phones,Product D,216.57,3,0.46,9.86
CA-16254,2025-03-21,2025-03-23,First Class,CUST-5998,Home Office,United States,Chicago,Arizona,South,Office Supplies,Tables,Product D,668.62,5,0.47,192.25
CA-27144,2025-03-22,2025-03-24,Same Day,CUST-1162,Home Office,United States,Houston,California,Central,Furniture,Binders,Product B,87.91,7,0.14,233.01
CA-34214,2025-03-23,2025-03-25,First Class,CUST-2974,Home Office,United States,Phoenix,Arizona,West,Technology,Phones,Product B,607.72,4,0.2,185.92
CA-90719,2025-03-24,2025-03-26,First Class,CUST-4291,Consumer,United States,Los Angeles,New York,Central,Furniture,Phones,Product A,172.29,1,0.44,192.1
CA-81774,2025-03-25,2025-03-27,First Class,CUST-9461,Home Office,United States,New York,California,South,Furniture,Binders,Product B,738.59,6,0.18,104.99
CA-16090,2025-03-26,2025-03-28,Second Class,CUST-1631,Consumer,United States,Houston,New York,East,Furniture,Storage,Product C,308.22,2,0.3,184.85
CA-21637,2025-03-27,2025-03-29,Same Day,CUST-1905,Home Office,United States,Houston,California,South,Furniture,Phones,Product C,468.76,3,0.06,69.07
CA-32415,2025-03-28,2025-03-30,First Class,CUST-3014,Consumer,United States,Chicago,Arizona,West,Furniture,Tables,Product B,603.44,4,0.03,160.6
CA-34071,2025-03-29,2025-03-31,Same Day,CUST-8896,Consumer,United States,Phoenix,Texas,Central,Office Supplies,Chairs,Product C,179.56,6,0.21,3.62
CA-68243,2025-03-30,2025-04-01,Second Class,CUST-1204,Corporate,United States,Chicago,Illinois,West,Office Supplies,Tables,Product C,744.22,6,0.29,-72.1
CA-51240,2025-03-31,2025-04-02,First Class,CUST-1581,Home Office,United States,Chicago,New York,West,Technology,Storage,Product A,309.61,7,0.2,65.39
CA-93807,2025-04-01,2025-04-03,Standard Class,CUST-6675,Home Office,United States,Phoenix,Arizona,West,Furniture,Chairs,Product C,665.75,5,0.29,84.71
CA-43434,2025-04-02,2025-04-04,Second Class,CUST-6347,Consumer,United States,New York,Texas,Central,Technology,Tables,Product D,166.7,7,0.26,2.56
CA-79724,2025-04-03,2025-04-05,Standard Class,CUST-3643,Consumer,United States,Chicago,Arizona,South,Office Supplies,Tables,Product D,691.24,2,0.34,191.08
CA-85697,2025-04-04,2025-04-06,Same Day,CUST-9017,Consumer,United States,Chicago,New York,West,Office Supplies,Binders,Product A,136.91,1,0.32,-70.58
CA-38732,2025-04-05,2025-04-07,Same Day,CUST-3297,Corporate,United States,Houston,Illinois,Central,Office Supplies,Storage,Product B,431.1,8,0.21,-10.9
CA-21314,2025-04-06,2025-04-08,Second Class,CUST-1874,Corporate,United States,Phoenix,Arizona,East,Furniture,Binders,Product A,254.73,1,0.21,199.43
CA-33954,2025-04-07,2025-04-09,Same Day,CUST-6560,Consumer,United States,Los Angeles,California,Central,Furniture,Chairs,Product B,750.89,2,0.07,74.85
CA-67108,2025-04-08,2025-04-10,Standard Class,CUST-1689,Home Office,United States,New York,Texas,East,Office Supplies,Binders,Product B,269.41,6,0.26,182.11
CA-97044,2025-04-09,2025-04-11,First Class,CUST-5000,Home Office,United States,New York,Arizona,Central,Technology,Storage,Product B,882.9,1,0.29,126.99
CA-97505,2025-04-10,2025-04-12,First Class,CUST-1671,Corporate,United States,Phoenix,Texas,South,Technology,Phones,Product B,892.9,3,0.24,280.29
CA-46668,2025-04-11,2025-04-13,First Class,CUST-8927,Corporate,United States,Houston,California,West,Office Supplies,Phones,Product B,204.48,7,0.16,139.12
CA-33061,2025-04-12,2025-04-14,Second Class,CUST-2171,Consumer,United States,Houston,Illinois,South,Technology,Chairs,Product A,617.71,8,0.36,-94.05
CA-89252,2025-04-13,2025-04-15,Same Day,CUST-6591,Home Office,United States,Phoenix,Illinois,Central,Office Supplies,Phones,Product B,96.84,4,0.04,41.15
CA-49749,2025-04-14,2025-04-16,Standard Class,CUST-7342,Consumer,United States,Houston,California,West,Technology,Binders,Product C,397.62,3,0.46,-42.78
CA-26907,2025-04-15,2025-04-17,Same Day,CUST-2449,Corporate,United States,New York,Texas,East,Office Supplies,Chairs,Product C,716.19,1,0.01,269.85
CA-28777,2025-04-16,2025-04-18,Same Day,CUST-3539,Home Office,United States,New York,Arizona,Central,Technology,Storage,Product B,662.83,9,0.48,-58.4
CA-61745,2025-04-17,2025-04-19,Same Day,CUST-4959,Home Office,United States,Los Angeles,California,West,Furniture,Chairs,Product C,628.45,6,0.23,55.08
CA-91818,2025-04-18,2025-04-20,First Class,CUST-7285,Corporate,United States,Phoenix,New York,East,Office Supplies,Chairs,Product D,289.72,6,0.21,-9.56
CA-33624,2025-04-19,2025-04-21,Standard Class,CUST-6432,Consumer,United States,Chicago,Texas,East,Office Supplies,Tables,Product A,384.24,9,0.13,238.69
CA-33321,2025-04-20,2025-04-22,Standard Class,CUST-5260,Consumer,United States,Chicago,Illinois,South,Technology,Tables,Product A,111.92,1,0.01,23.43
CA-20488,2025-04-21,2025-04-23,Same Day,CUST-3361,Home Office,United States,Los Angeles,California,Central,Office Supplies,Chairs,Product B,721.83,6,0.14,296.76
CA-32574,2025-04-22,2025-04-24,First Class,CUST-7164,Corporate,United States,Los Angeles,Illinois,East,Office Supplies,Phones,Product B,508.85,5,0.05,-84.55
CA-15240,2025-04-23,2025-04-25,First Class,CUST-4670,Home Office,United States,Houston,Texas,West,Office Supplies,Tables,Product D,711.68,6,0.33,-48.69
CA-53221,2025-04-24,2025-04-26,Standard Class,CUST-2753,Corporate,United States,Los Angeles,Illinois,East,Furniture,Storage,Product B,256.45,8,0.16,-10.14
CA-20478,2025-04-25,2025-04-27,First Class,CUST-9100,Consumer,United States,Los Angeles,California,East,Furniture,Binders,Product C,331.19,5,0.38,224.44
CA-65645,2025-04-26,2025-04-28,First Class,CUST-2938,Corporate,United States,Chicago,Texas,South,Technology,Tables,Product D,340.87,2,0.1,251.41
CA-29262,2025-04-27,2025-04-29,First Class,CUST-9562,Consumer,United States,Houston,New York,South,Furniture,Chairs,Product C,35.48,2,0.45,-71.42
CA-62796,2025-04-28,2025-04-30,Second Class,CUST-6976,Corporate,United States,Los Angeles,California,West,Technology,Phones,Product A,347.64,5,0.26,-87.02
CA-14432,2025-04-29,2025-05-01,Same Day,CUST-7588,Home Office,United States,Los Angeles,Arizona,South,Furniture,Binders,Product C,805.27,3,0.06,197.82
CA-74291,2025-04-30,2025-05-02,Standard Class,CUST-9616,Consumer,United States,Houston,California,East,Technology,Tables,Product A,898.33,3,0.2,-46.66
CA-89104,2025-05-01,2025-05-03,Standard Class,CUST-7304,Home Office,United States,Phoenix,Texas,East,Furniture,Phones,Product C,523.04,8,0.1,-46.8
CA-69399,2025-05-02,2025-05-04,Second Class,CUST-8345,Home Office,United States,Houston,California,South,Furniture,Phones,Product A,460.95,7,0.1,-91.05
CA-89714,2025-05-03,2025-05-05,Same Day,CUST-8875,Consumer,United States,Chicago,New York,East,Technology,Phones,Product B,40.52,1,0.25,-80.08
CA-60428,2025-05-04,2025-05-06,Standard Class,CUST-7633,Consumer,United States,Phoenix,New York,East,Office Supplies,Chairs,Product C,880.41,5,0.34,5.47
CA-97731,2025-05-05,2025-05-07,First Class,CUST-1597,Home Office,United States,New York,Arizona,West,Office Supplies,Storage,Product A,22.88,9,0.46,-74.0
CA-10302,2025-05-06,2025-05-08,Standard Class,CUST-4062,Home Office,United States,Houston,Illinois,South,Furniture,Phones,Product C,945.3,4,0.25,47.55
CA-92558,2025-05-07,2025-05-09,First Class,CUST-3336,Home Office,United States,Chicago,Texas,East,Technology,Binders,Product D,494.32,1,0.48,233.11
CA-10055,2025-05-08,2025-05-10,Second Class,CUST-1572,Home Office,United States,Phoenix,Texas,South,Office Supplies,Tables,Product B,348.52,8,0.47,30.53
CA-18717,2025-05-09,2025-05-11,First Class,CUST-8521,Consumer,United States,Houston,Illinois,West,Technology,Binders,Product A,924.98,5,0.43,191.13
CA-38699,2025-05-10,2025-05-12,Standard Class,CUST-7171,Consumer,United States,Los Angeles,New York,South,Office Supplies,Chairs,Product D,34.15,2,0.25,-62.44
CA-83686,2025-05-11,2025-05-13,Standard Class,CUST-8097,Home Office,United States,Houston,New York,East,Technology,Chairs,Product C,585.61,1,0.07,163.75
CA-77661,2025-05-12,2025-05-14,Standard Class,CUST-3090,Corporate,United States,New York,California,South,Furniture,Binders,Product D,553.44,3,0.11,26.7
CA-54247,2025-05-13,2025-05-15,Second Class,CUST-7566,Corporate,United States,Houston,Arizona,East,Technology,Storage,Product C,227.13,9,0.32,199.9
CA-26748,2025-05-14,2025-05-16,Second Class,CUST-5624,Consumer,United States,Phoenix,Arizona,East,Office Supplies,Chairs,Product B,434.6,1,0.21,-45.5
CA-14621,2025-05-15,2025-05-17,Same Day,CUST-2633,Home Office,United States,Phoenix,Arizona,East,Furniture,Chairs,Product D,655.74,4,0.07,259.15
CA-25034,2025-05-16,2025-05-18,Standard Class,CUST-2517,Home Office,United States,Houston,California,West,Technology,Binders,Product B,729.86,8,0.24,-2.97
CA-15126,2025-05-17,2025-05-19,First Class,CUST-4648,Consumer,United States,Phoenix,Arizona,South,Office Supplies,Chairs,Product A,10.71,8,0.01,41.26
CA-15122,2025-05-18,2025-05-20,Second Class,CUST-2537,Corporate,United States,Los Angeles,Illinois,West,Furniture,Storage,Product C,937.48,8,0.37,280.07
CA-28030,2025-05-19,2025-05-21,Standard Class,CUST-4137,Corporate,United States,Houston,California,South,Technology,Storage,Product C,172.88,8,0.04,131.39
CA-92838,2025-05-20,2025-05-22,Standard Class,CUST-7985,Corporate,United States,Los Angeles,Illinois,West,Office Supplies,Storage,Product B,241.24,4,0.31,46.31
CA-94717,2025-05-21,2025-05-23,Second Class,CUST-1097,Consumer,United States,Los Angeles,California,Central,Technology,Tables,Product B,270.84,8,0.4,279.84
CA-65658,2025-05-22,2025-05-24,Same Day,CUST-4750,Corporate,United States,Chicago,Arizona,East,Technology,Storage,Product A,47.44,9,0.07,31.63
CA-48638,2025-05-23,2025-05-25,Second Class,CUST-9535,Consumer,United States,Houston,Illinois,East,Furniture,Storage,Product D,131.82,7,0.26,-62.05
CA-77067,2025-05-24,2025-05-26,Second Class,CUST-9174,Consumer,United States,Phoenix,Illinois,West,Furniture,Tables,Product C,986.49,2,0.39,298.74
CA-98869,2025-05-25,2025-05-27,First Class,CUST-9103,Home Office,United States,Los Angeles,Illinois,Central,Office Supplies,Phones,Product C,322.06,9,0.13,7.14
CA-44674,2025-05-26,2025-05-28,First Class,CUST-6413,Corporate,United States,Chicago,California,East,Furniture,Chairs,Product A,124.15,8,0.08,240.5
CA-45854,2025-05-27,2025-05-29,Same Day,CUST-5666,Consumer,United States,Houston,Texas,South,Office Supplies,Storage,Product A,115.92,5,0.17,-33.78
CA-56271,2025-05-28,2025-05-30,Standard Class,CUST-1610,Corporate,United States,Houston,Arizona,West,Technology,Chairs,Product B,722.27,3,0.28,192.54
